ILOC_CODE_2016,ILOC_NAME_2016,IARE_CODE_2016,IARE_NAME_2016,IREG_CODE_2016,IREG_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
70500405,Yugul Mangi Outstations,705004,Gulf,705,Katherine,7,Northern Territory,32782.3489
70500501,Binjari,705005,Katherine Town,705,Katherine,7,Northern Territory,2.8065
70500502,Katherine exc. Town Camps,705005,Katherine Town,705,Katherine,7,Northern Territory,7411.5099
70500503,Miali Brumby - Warlpiri,705005,Katherine Town,705,Katherine,7,Northern Territory,2.4717
70500504,Rockhole,705005,Katherine Town,705,Katherine,7,Northern Territory,0.1616
70500601,Lajamanu,705006,Lajamanu,705,Katherine,7,Northern Territory,6.7088
70500701,Ngukurr,705007,Ngukurr,705,Katherine,7,Northern Territory,12.0357
70500801,Amanbidji (Mialuni),705008,Victoria River,705,Katherine,7,Northern Territory,3.3074
70500802,Bulla,705008,Victoria River,705,Katherine,7,Northern Territory,6.3311
70500803,Daguragu Outstations,705008,Victoria River,705,Katherine,7,Northern Territory,41402.2662
70500804,Timber Creek,705008,Victoria River,705,Katherine,7,Northern Territory,159.6701
70500805,Timber Creek - Surrounds,705008,Victoria River,705,Katherine,7,Northern Territory,64510.9319
70500901,Pigeon Hole,705009,Walangeri,705,Katherine,7,Northern Territory,37.3093
70500902,Walangeri Outstations,705009,Walangeri,705,Katherine,7,Northern Territory,27280.9228
70500903,Yarralin,705009,Walangeri,705,Katherine,7,Northern Territory,150.6986
70600101,Alyangula,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,2.1487
70600102,Angurugu,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,1.5128
70600103,Angurugu Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,879.1342
70600104,Milyakburra and Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,237.4672
70600105,Umbakumba and Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,1488.7767
70600201,Gapuwiyak,706002,Gapuwiyak and Outstations,706,Nhulunbuy,7,Northern Territory,11.9273
70600202,Gapuwiyak Outstations,706002,Gapuwiyak and Outstations,706,Nhulunbuy,7,Northern Territory,6341.3537
70600301,Dhalinybuy,706003,Laynhapuy - Gumatj Homelands,706,Nhulunbuy,7,Northern Territory,2.7288
70600302,Gan Gan,706003,Laynhapuy - Gumatj Homelands,706,Nhulunbuy,7,Northern Territory,2.1618
70600303,Gumatj - Surrounds,706003,Laynhapuy - Gumatj Homelands,706,Nhulunbuy,7,Northern Territory,2644.1939
70600304,Laynhapuy,706003,Laynhapuy - Gumatj Homelands,706,Nhulunbuy,7,Northern Territory,5255.6095
70600305,Yilpara,706003,Laynhapuy - Gumatj Homelands,706,Nhulunbuy,7,Northern Territory,1.433
70600401,Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,4.8496
70600402,Marthakal Homelands exc. Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,5177.516
70600501,Gunyangara,706005,Nhulunbuy - Gunyangara,706,Nhulunbuy,7,Northern Territory,2.8863
70600502,Nhulunbuy,706005,Nhulunbuy - Gunyangara,706,Nhulunbuy,7,Northern Territory,82.6171
70600601,Numbulwar and Outstations,706006,Numbulwar and Outstations,706,Nhulunbuy,7,Northern Territory,4418.07
70600701,Milingimbi,706007,Ramingining - Milingimbi and Outstations,706,Nhulunbuy,7,Northern Territory,4.4443
70600702,Ramingining,706007,Ramingining - Milingimbi and Outstations,706,Nhulunbuy,7,Northern Territory,28.3634
70600703,Ramingining - Milingimbi Outstations,706007,Ramingining - Milingimbi and Outstations,706,Nhulunbuy,7,Northern Territory,11429.0372
70600801,Yirrkala,706008,Yirrkala,706,Nhulunbuy,7,Northern Territory,8.4278
70700101,Ali Curung,707001,Ali Curung,707,Tennant Creek,7,Northern Territory,443.1496
70700201,Alpurrurulam,707002,Alpurrurulam,707,Tennant Creek,7,Northern Territory,9.9926
70700301,Barkly Tablelands - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,79909.4446
70700302,Elliott Surrounds - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,115005.6996
70700303,Imangara,707003,Barkly,707,Tennant Creek,7,Northern Territory,6.1761
70700304,Julalikari - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,107785.6501
70700305,Tara,707003,Barkly,707,Tennant Creek,7,Northern Territory,6.6182
70700401,Elliott,707004,Elliott,707,Tennant Creek,7,Northern Territory,2.9959
70700501,Kargaru,707005,Tennant Creek Town,707,Tennant Creek,7,Northern Territory,0.9128
70700502,Marla Marla - Village Camp,707005,Tennant Creek Town,707,Tennant Creek,7,Northern Territory,0.4633
70700503,Ngalpa Ngalpa - Wuppa,707005,Tennant Creek Town,707,Tennant Creek,7,Northern Territory,0.4306
70700504,Tennant Creek exc. Town Camps,707005,Tennant Creek Town,707,Tennant Creek,7,Northern Territory,40.2538
70700601,Canteen Creek,707006,Wutunugurra - Canteen Creek,707,Tennant Creek,7,Northern Territory,1.1999
70700602,Wutunugurra,707006,Wutunugurra - Canteen Creek,707,Tennant Creek,7,Northern Territory,0.9976
79499494,No usual address (NT),794994,No usual address (NT),794,No usual address (NT),7,Northern Territory,0
79799797,Migratory - Offshore - Shipping (NT),797997,Migratory - Offshore - Shipping (NT),797,Migratory - Offshore - Shipping (NT),7,Northern Territory,0
80100101,Belconnen,801001,Canberra - North,801,ACT,8,Australian Capital Territory,136.9366
80100102,Braddon - Kowen,801001,Canberra - North,801,ACT,8,Australian Capital Territory,209.9579
80100103,Gungahlin,801001,Canberra - North,801,ACT,8,Australian Capital Territory,90.7358
80100201,Narrabundah - Weston,801002,Canberra - South,801,ACT,8,Australian Capital Territory,128.4578
80100202,Tuggeranong,801002,Canberra - South,801,ACT,8,Australian Capital Territory,150.5001
80100301,Stromlo - Namadgi,801003,Stromlo - Namadgi,801,ACT,8,Australian Capital Territory,1641.5838
89499494,No usual address (ACT),894994,No usual address (ACT),894,No usual address (ACT),8,Australian Capital Territory,0
89799797,Migratory - Offshore - Shipping (ACT),897997,Migratory - Offshore - Shipping (ACT),897,Migratory - Offshore - Shipping (ACT),8,Australian Capital Territory,0
90100101,Christmas Island,901001,Christmas Island,901,Christmas - Cocos (Keeling) Is.,9,Other Territories,136.1356
90100201,Cocos (Keeling) Islands,901002,Cocos (Keeling) Islands,901,Christmas - Cocos (Keeling) Is.,9,Other Territories,13.7163
90200101,Jervis Bay exc. Wreck Bay,902001,Jervis Bay,902,Jervis Bay,9,Other Territories,63.4766
90200102,Wreck Bay,902001,Jervis Bay,902,Jervis Bay,9,Other Territories,4.3368
90300101,Norfolk Island,903001,Norfolk Island,903,Norfolk Island,9,Other Territories,38.6509
99499494,No usual address (OT),994994,No usual address (OT),994,No usual address (OT),9,Other Territories,0
99799797,Migratory - Offshore - Shipping (OT),997997,Migratory - Offshore - Shipping (OT),997,Migratory - Offshore - Shipping (OT),9,Other Territories,0
